datetime,pnl,entry_price,exit_price,return,in_sample
2021-01-11 20:00:00,2105.2099999999955,32284.74,34399.95,0.06520758723780942,True
2021-01-12 04:00:00,-397.83000000000175,35019.09,35406.92,-0.011360375155379588,True
2021-01-12 12:00:00,-1004.6299999999974,35452.47,36447.1,-0.028337376775158327,True
2021-01-12 20:00:00,-870.239999999998,34722.18,33861.94,-0.02506294247653799,True
2021-01-13 12:00:00,-597.4500000000044,34431.81,35019.26,-0.017351687291490177,True
2021-01-15 16:00:00,-352.97000000000116,35692.45,36035.42,-0.00988920626070783,True
2021-01-16 00:00:00,-1509.8700000000026,36755.25,35255.38,-0.04107902952639426,True
2021-01-17 12:00:00,-493.0599999999977,35270.82,34787.76,-0.013979261043548113,True
2021-01-18 04:00:00,-737.4700000000012,35148.25,35875.72,-0.02098169894660477,True
2021-01-20 00:00:00,-257.3700000000026,35891.74,36139.11,-0.007170730647218625,True
2021-01-25 20:00:00,-1069.1700000000055,33449.84,34509.01,-0.031963381588671444,True
2021-01-29 08:00:00,-1456.6100000000006,32307.25,33753.86,-0.04508616487011431,True
2021-01-29 20:00:00,-2719.4400000000023,34360.0,37069.44,-0.07914551804423756,True
2021-01-30 08:00:00,-786.5500000000029,34076.55,33300.0,-0.02308185541083246,True
2021-02-01 04:00:00,20.639999999999418,33600.37,33631.01,0.0006142789499044033,True
2021-02-01 16:00:00,-657.1500000000015,33181.26,33828.41,-0.019804853703566452,True
2021-02-02 00:00:00,-331.5699999999997,33546.08,33867.65,-0.009884016254656272,True
2021-02-07 16:00:00,3693.980000000003,37965.79,34261.81,0.09729759343872478,True
2021-02-23 16:00:00,-2256.0399999999936,48632.45,46386.41,-0.046389602004422846,True
2021-02-24 08:00:00,-752.8399999999965,50148.93,50891.77,-0.015012085003608183,True
2021-02-25 00:00:00,-690.8300000000017,49702.05,49021.22,-0.013899426683607653,True
2021-02-26 12:00:00,644.1800000000003,46433.79,47087.97,0.013873086818887716,True
2021-03-01 20:00:00,-915.2400000000052,48279.27,49184.51,-0.01895720461390583,True
2021-03-03 00:00:00,-969.2900000000009,48454.21,47494.92,-0.020004247308954184,True
2021-03-05 20:00:00,-1288.6599999999962,49298.42,48019.76,-0.02613998582510345,True
2021-03-06 20:00:00,-188.99000000000524,48361.33,48182.34,-0.003907874328518368,True
2021-03-15 08:00:00,8914.150000000001,57832.36,48908.21,0.1541377526353758,True
2021-03-23 16:00:00,344.8399999999965,55216.58,55571.42,0.006245225618826745,True
2021-03-24 20:00:00,-1810.3799999999974,54788.87,56589.25,-0.03304284246052159,True
2021-03-27 04:00:00,-278.2900000000009,54761.71,55030.0,-0.00508183546496267,True
2021-03-27 20:00:00,-1032.5800000000017,55784.29,54761.71,-0.018510229313665222,True
2021-04-08 08:00:00,-701.9300000000003,57065.97,56374.04,-0.012300325395327553,True
2021-04-16 12:00:00,3134.25,60939.48,57795.23,0.051432175003790645,True
2021-04-18 08:00:00,-1377.489999999998,56216.96,54849.47,-0.024503103689704993,True
2021-04-27 16:00:00,-169.04999999999563,54985.01,55144.06,-0.0030744742976312202,True
2021-04-28 20:00:00,-472.4099999999962,55447.42,54985.01,-0.008519963597945518,True
2021-04-30 08:00:00,497.75,54354.01,54861.76,0.00915755801641866,True
2021-05-02 04:00:00,-639.1399999999994,56510.0,57139.14,-0.011310210582197831,True
2021-05-04 08:00:00,-445.8899999999994,55955.03,55519.14,-0.007968720595807015,True
2021-05-04 16:00:00,-2088.3199999999997,53876.71,55955.03,-0.03876108990322534,True
2021-05-05 04:00:00,-1008.2799999999988,54874.99,53876.71,-0.018374126355193848,True
2021-05-05 20:00:00,-362.68999999999505,57243.4,57596.09,-0.006335926936555045,True
2021-05-07 12:00:00,-750.5400000000009,56510.55,55770.01,-0.013281413824498272,True
2021-05-11 20:00:00,-838.9800000000032,56657.11,55828.13,-0.014808026741921767,True
2021-05-13 08:00:00,5568.699999999997,50893.36,56472.06,0.10941898903904158,True
2021-06-10 04:00:00,-434.54999999999563,36945.44,37369.99,-0.011761938685802513,True
2021-06-10 16:00:00,-922.9700000000012,36893.51,37806.48,-0.025017137160438276,True
2021-06-11 16:00:00,-567.2300000000032,36805.78,37363.01,-0.015411438094777593,True
2021-06-12 04:00:00,-1657.5599999999977,35576.0,37223.56,-0.04659208455138289,True
2021-06-17 00:00:00,724.8600000000006,38344.97,37610.11,0.01890365281287221,True
2021-06-18 00:00:00,-388.4300000000003,38060.71,37682.28,-0.010205537416406585,True
2021-06-19 12:00:00,1759.989999999998,35920.0,37689.99,0.048997494432071215,True
2021-06-28 12:00:00,-918.1200000000026,34098.1,35006.22,-0.02692584044272269,True
2021-06-28 20:00:00,-532.4100000000035,34425.0,34947.41,-0.01546579520697178,True
2021-06-30 12:00:00,-6.25,34844.9,34841.15,-0.00017936627741792915,True
2021-07-01 00:00:00,-196.48999999999796,35031.39,34844.9,-0.005608969555589943,True
2021-07-02 16:00:00,423.5599999999977,33686.5,34120.06,0.012573582889287924,True
2021-07-05 04:00:00,-260.8000000000029,34345.63,34596.43,-0.007593396889211318,True
2021-07-06 12:00:00,-826.4499999999971,34037.01,34853.46,-0.024280922442952452,True
2021-07-08 00:00:00,-864.0300000000061,33845.63,34699.66,-0.02552855420330501,True
2021-07-12 12:00:00,-739.0999999999985,33524.78,34253.88,-0.02204637882784014,True
2021-07-23 00:00:00,-223.72000000000116,32268.12,32481.84,-0.006933158795740228,True
2021-07-24 00:00:00,-1420.609999999997,33631.74,32221.13,-0.04224015766059077,True
2021-08-31 08:00:00,-773.8600000000006,47788.55,47024.69,-0.01619341871640802,True
2021-09-01 12:00:00,-604.6699999999983,47744.99,47150.32,-0.012664574859058475,True
2021-09-08 12:00:00,223.99000000000524,46406.56,46640.55,0.0048266882957927765,True
2021-09-19 12:00:00,246.9800000000032,47344.16,47087.18,0.005216694097012244,True
2021-09-19 16:00:00,-322.4599999999991,47656.62,47344.16,-0.006766321237217392,True
2021-09-19 20:00:00,-276.63000000000466,47389.99,47656.62,-0.005837308680588552,True
2021-09-22 04:00:00,5334.3299999999945,42045.66,47389.99,0.12686993140314587,True
2021-10-21 16:00:00,18276.229999999996,63040.21,44753.98,0.2899138502235319,True
2021-10-28 12:00:00,-2390.75,60996.41,58615.66,-0.039194929668811655,True
2021-11-01 08:00:00,-2336.439999999995,62257.67,59931.23,-0.037528548691269606,True
2021-11-05 20:00:00,-329.9799999999959,61152.78,60832.8,-0.005395993444615207,True
2021-11-06 00:00:00,-156.77999999999884,61006.0,61152.78,-0.0025699111562796913,True
2021-11-06 04:00:00,-173.15000000000146,61169.15,61006.0,-0.002830675266862486,True
2021-11-06 08:00:00,-353.27999999999884,60825.87,61169.15,-0.00580805502658653,True
2021-11-06 20:00:00,-404.1299999999974,61220.0,60825.87,-0.006601274093433476,True
2021-11-11 00:00:00,3690.1299999999974,64920.13,61220.0,0.05684107533364455,True
2021-11-12 20:00:00,-687.8799999999974,63892.78,63214.9,-0.010766161685248276,True
2021-11-17 12:00:00,2875.479999999996,60769.01,63654.49,0.04731819721927338,True
2021-12-01 20:00:00,-1183.8399999999965,57476.3,58650.14,-0.02059701128987072,True
2021-12-22 12:00:00,-267.7199999999939,48979.41,49237.13,-0.005465970292414585,True
2021-12-24 00:00:00,-274.4099999999962,50817.94,51082.35,-0.00539986469345267,True
2021-12-30 12:00:00,1694.9100000000035,47493.0,49197.91,0.03568757501105434,True
2022-02-02 04:00:00,-150.2300000000032,38540.28,38680.51,-0.003897999703167782,True
2022-02-04 00:00:00,1242.949999999997,37287.33,38540.28,0.033334379265021044,True
2022-02-12 00:00:00,2874.269999999997,42365.99,39481.72,0.06784380584520737,True
2022-02-21 08:00:00,2631.800000000003,39266.0,41907.8,0.06702490704426228,True
2022-03-04 04:00:00,638.2999999999956,41441.1,40792.8,0.015402583425632901,True
2022-03-07 16:00:00,1622.2999999999956,39062.3,40694.6,0.041531092639194196,True
2022-03-10 04:00:00,-443.0,40765.4,41198.4,-0.01086705882930132,True
2022-03-11 12:00:00,-668.3000000000029,39878.3,39220.0,-0.016758487698823744,True
2022-03-15 04:00:00,-915.1999999999971,38746.4,39651.6,-0.023620258914376486,True
2022-03-16 00:00:00,-469.79999999999563,39270.9,39730.7,-0.011963056614439587,True
2022-04-01 00:00:00,5003.0,45505.9,40492.9,0.1099417877681795,True
2022-04-10 20:00:00,1575.300000000003,43217.2,44802.5,0.03645076497320518,True
2022-04-20 16:00:00,-833.6999999999971,41247.0,42070.7,-0.02021237908211499,True
2022-04-21 20:00:00,-475.3000000000029,41208.6,41673.9,-0.011534000184427594,True
2022-05-05 08:00:00,-279.79999999999563,39585.4,39855.2,-0.007068262541239842,True
2022-05-10 08:00:00,5273.700000000001,31602.8,36886.5,0.16687445416228944,True
2022-06-01 20:00:00,-239.09999999999854,30116.5,30345.6,-0.007939169558215548,True
2022-06-03 08:00:00,-22.899999999997817,30424.2,30437.1,-0.0007526902925959537,True
2022-06-06 04:00:00,-820.7999999999993,31235.0,30424.2,-0.026278213542500376,True
2022-06-07 16:00:00,-338.5,29876.0,29547.5,-0.011330164680680144,True
2022-06-08 04:00:00,-1054.4000000000015,30006.0,31050.4,-0.035139638738918934,True
2022-06-08 20:00:00,-431.7000000000007,30126.2,30547.9,-0.014329719646022422,True
2022-06-09 12:00:00,-200.70000000000073,30286.7,30477.4,-0.006626671113062853,True
2022-07-10 16:00:00,0.5,20892.5,20882.0,2.3932033026205577e-05,True
2022-07-11 00:00:00,-69.20000000000073,20853.8,20913.0,-0.0033183400627224166,True
2022-07-13 12:00:00,1010.7999999999993,19833.0,20853.8,0.05096556244642764,True
2022-07-16 08:00:00,-72.0,20541.0,20603.0,-0.0035051847524463268,True
2022-07-16 12:00:00,-73.70000000000073,20604.7,20541.0,-0.0035768538246128663,True
2022-07-21 04:00:00,2159.7000000000007,22774.4,20604.7,0.09483016017985109,True
2022-07-25 08:00:00,-103.10000000000218,21951.2,21858.1,-0.004696781952695168,True
2022-07-26 00:00:00,-661.2000000000007,21300.0,21951.2,-0.031042253521126793,True
2022-07-27 00:00:00,49.0,21241.0,21300.0,0.0023068593757356055,True
2022-08-01 00:00:00,516.2999999999993,23290.1,22763.8,0.022168217397091437,True
2022-08-05 04:00:00,-729.4000000000015,23158.5,22439.1,-0.03149599499104007,True
2022-08-10 12:00:00,-268.09999999999854,23108.3,22850.2,-0.011601891960897105,True
2022-08-20 08:00:00,2080.5,21295.2,23385.7,0.09769807280513919,True
2022-09-13 16:00:00,190.3000000000029,20823.9,20623.6,0.009138537929974832,True
2022-09-17 20:00:00,260.90000000000146,20001.1,20272.0,0.013044282564459029,True
2022-09-27 16:00:00,-216.70000000000073,19885.3,20092.0,-0.01089749714613311,True
2022-09-28 16:00:00,-419.2000000000007,19477.9,19068.7,-0.021521827301711205,True
2022-09-29 00:00:00,-137.29999999999927,19407.4,19534.7,-0.00707462102084768,True
2022-09-30 04:00:00,-198.5,19394.0,19582.5,-0.010235124265236671,True
2022-09-30 12:00:00,-140.5,19430.3,19560.8,-0.00723097430302157,True
2022-09-30 20:00:00,-292.7000000000007,19466.8,19749.5,-0.015035855918795115,True
2022-10-07 16:00:00,26.299999999999272,19574.1,19537.8,0.001343612222273273,True
2022-10-13 20:00:00,203.1999999999971,19360.9,19574.1,0.01049537986353925,True
2022-10-14 08:00:00,-183.0,19633.2,19806.2,-0.00932094615243567,True
2022-10-17 12:00:00,-109.89999999999782,19452.8,19352.9,-0.00564957229807523,True
2022-10-23 20:00:00,-138.20000000000073,19492.3,19364.1,-0.007089979119960227,True
2022-10-24 20:00:00,-54.10000000000218,19335.9,19291.8,-0.0027979044161379704,True
2022-10-25 08:00:00,-49.0,19296.9,19335.9,-0.0025392679653208545,True
2022-10-25 16:00:00,-453.3999999999978,19740.3,19296.9,-0.022968242630557682,True
2022-11-10 04:00:00,3778.899999999998,16351.7,20140.6,0.23110135337610144,True
2022-12-07 08:00:00,-91.39999999999782,16755.4,16836.8,-0.005454957804647923,True
2022-12-08 16:00:00,-162.29999999999927,16907.7,16755.4,-0.009599176706470973,True
2022-12-12 04:00:00,-8.700000000000728,16909.0,16907.7,-0.0005145188952629208,True
2022-12-12 16:00:00,-101.0,17000.0,16909.0,-0.005941176470588235,True
2022-12-16 12:00:00,8.700000000000728,17018.7,17000.0,0.0005112023832608088,True
2022-12-27 04:00:00,-54.70000000000073,16868.1,16912.8,-0.0032428074294082163,True
2023-01-04 04:00:00,2.1999999999970896,16855.9,16868.1,0.00013051809752057675,True
2023-01-06 16:00:00,-112.59999999999854,16834.1,16731.5,-0.006688804272280582,True
2023-02-09 04:00:00,5667.5,22511.6,16834.1,0.25175909308978484,True
2023-02-17 00:00:00,1083.5999999999985,23526.6,22433.0,0.04605850399122689,True
2023-02-26 20:00:00,-163.90000000000146,23491.0,23337.1,-0.00697714018134611,True
2023-02-27 08:00:00,-144.10000000000218,23411.1,23545.2,-0.00615519988381589,True
2023-02-27 20:00:00,-294.0,23262.5,23546.5,-0.012638366469639978,True
2023-02-28 20:00:00,-270.0,23251.1,23511.1,-0.01161235382412015,True
2023-03-01 20:00:00,-376.7999999999993,23342.8,23709.6,-0.016142022379491718,True
2023-03-02 04:00:00,-142.70000000000073,23487.1,23619.8,-0.006075675583618273,True
2023-03-15 16:00:00,2483.7999999999993,24480.0,21986.2,0.10146241830065357,True
2023-04-23 00:00:00,1430.7999999999993,27807.2,29248.0,0.05145429960585745,True
2023-04-26 20:00:00,-1078.7999999999993,27871.9,28940.7,-0.038705649776297965,True
2023-05-01 04:00:00,-341.0,28545.6,28876.6,-0.011945799002298078,True
2023-05-03 00:00:00,-30.099999999998545,28656.4,28676.5,-0.0010503761812369504,True
2023-05-04 00:00:00,-372.0,29018.4,28656.4,-0.012819452485319658,True
2023-05-06 20:00:00,-284.0,28831.9,28557.9,-0.00985020064581245,True
